smiles,BalabanJ,Chi1n,Chi3n,Chi3v,EState_VSA2,EState_VSA6,EState_VSA9,FractionCSP3,HallKierAlpha,MinAbsEStateIndex,NumHDonors,PEOE_VSA14,SMR_VSA3,SMR_VSA5,SMR_VSA7,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,VSA_EState3,VSA_EState8,VSA_EState9,fr_Al_OH_noTert,fr_C_S,fr_benzene,fr_imide,fr_unbrch_alkane,EPS,Nc
*NC(=S)NO*,3.002590528674132,0.9082482904638632,0.0926977029746495,0.1760310363079829,0.0,0.0,17.425126467823986,0.0,-0.35,0.0,2,33.75132742783213,11.213764075283386,0.0,0.0,0.0,0.0,5.112436884724758,5.20725302477729,0.0,5.392824074074074,0.0,0.0,0,1,0,0,0,6.07,2.0671
*NC(=S)OC(*)=S,3.3954996118673995,1.0664965809277265,0.1343643696413162,0.3010310363079829,0.0,0.0,29.17260983989344,0.0,-0.22,0.0509259259259259,1,45.63438299748387,5.733667477162185,0.0,0.0,0.0,0.0,10.728105680428248,4.736862953800049,0.0,0.4907407407407409,0.0,0.0,0,2,0,0,0,6.0,2.157
*NOc1ccc(O*)cc1,2.664537066654608,2.433739640741713,0.9415835033000842,0.9415835033000842,0.0,0.0,9.94411597857734,0.0,-1.2199999999999998,0.0029494992441421,1,51.60558339026864,5.896975471277056,0.0,24.26546827384644,0.0,11.49902366656781,0.0,0.0,0.0,5.236970663265306,0.0,0.0,0,0,1,0,0,4.11,1.8691
*NOC(=O)O*,3.002590528674132,0.8164965809277261,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,-0.77,0.0344444444444445,1,26.79099426346497,5.896975471277056,0.0,0.0,4.794537184071822,0.0,6.155365629538759,9.94411597857734,0.0,4.356944444444444,0.0,0.0,0,0,0,0,0,4.3,1.7479
*NOC(=S)O*,3.002590528674132,0.8164965809277261,0.0833333333333333,0.1666666666666666,5.236688001925443,0.0,5.106527394840706,0.0,-0.35,0.0819907407407407,1,33.29565289482653,5.896975471277056,0.0,0.0,0.0,0.0,5.236688001925443,9.94411597857734,0.0,5.000462962962963,0.0,0.0,0,1,0,0,0,5.13,1.942
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Oc3ccc(*)cc3)cc2)cc1,1.521263552927683,8.030598196065482,3.436174136566845,3.742360354414744,0.0,0.0,29.17260983989344,0.0,-3.159999999999999,0.0423505007419143,4,168.5054712791435,5.733667477162185,0.0,72.79640482153933,17.062158824050687,11.49902366656781,10.224873769449516,0.0,0.0,10.692108699183564,0.0,0.0,0,2,3,0,0,5.43,2.0467
*NC(=S)Nc1ccc(NC(=S)Nc2ccc(Cc3ccc(*)cc3)cc2)cc1,1.521263552927683,8.329456686788166,3.807959160450314,4.114145378298213,0.0,0.0,24.43574688609339,0.0476190476190476,-2.959999999999998,0.0501630007419143,4,169.81730926509567,5.733667477162185,6.4208216229260096,83.92330780493333,17.062158824050687,0.0,10.224873769449516,6.4208216229260096,0.0,10.841768982429013,0.0,0.0,0,2,3,0,0,4.55,1.9843
*NC(=S)Nc1ccc(Cc2ccc(*)cc2)cc1,2.0195228720543663,5.303965336510317,2.4073217737797847,2.509383846395751,0.0,6.06636706846161,12.217873443046695,0.0714285714285714,-1.87,0.1098519499826526,2,106.21318090609806,5.733667477162185,6.4208216229260096,59.65783953108687,5.687386274683562,0.0,5.112436884724758,6.4208216229260096,0.0,3.930091380113928,0.0,0.0,0,1,2,0,0,4.19,1.8992
*CCOCCOC(=O)Nc1ccc(C)c(NC(=O)O*)c1,2.491395918965853,5.92055585642475,2.325866465560226,2.325866465560226,6.606881964512918,18.19910120538483,14.580253302440804,0.3846153846153846,-2.28,0.2215208735902285,2,115.79483055984292,0.0,13.847474399381248,23.762552697081823,20.963846917510768,0.0,32.00712603541558,14.580253302440804,6.923737199690624,10.039698773880009,4.428304851937262,0.0,0,0,1,0,0,3.82,1.7289
*C(=O)NC(=O)c1ccc(*)cc1,2.776706823371711,2.979615495509782,1.1449842829042145,1.1449842829042145,12.317275035467627,12.13273413692322,0.0,0.0,-1.6399999999999997,0.076435185185185,1,63.11842484162264,5.316788604006331,0.0,29.82891976554344,4.794537184071822,0.0,12.317275035467627,0.0,0.0,2.3321863189720333,0.0,0.0,0,0,1,1,0,4.45,1.8899
*NC(=O)OC(*)=O,3.3954996118673995,1.0664965809277265,0.1343643696413162,0.1343643696413162,6.472220864716464,0.0,0.0,0.0,-1.06,0.1736574074074075,1,32.62506573476075,5.733667477162185,0.0,0.0,9.589074368143644,0.0,12.56546093565488,4.736862953800049,0.0,0.0,-0.3170833333333331,0.0,0,0,0,0,0,5.35,1.7525
*OCCC(=O)CC(=O)Oc1ccc(*)cc1,2.3880135121574426,4.48719909234828,1.6417433816021778,1.6417433816021778,12.204066569290948,12.13273413692322,9.843390348640757,0.2727272727272727,-1.6799999999999993,0.1148347278790096,0,86.7148873370581,0.0,12.84164324585202,24.26546827384644,0.0,5.749511833283905,18.35943219882971,14.69560176298435,0.0,5.009498406685907,0.4493805622187656,0.0,0,0,1,0,0,3.67,1.7251
*CCOC(=S)NC(=S)c1ccc(N*)cc1,2.5390569863186543,4.222414775336527,1.595838407242412,2.1535159430676174,0.0,0.0,29.17260983989344,0.2,-1.2000000000000002,0.1811962255951252,2,99.43305567055582,5.316788604006331,6.923737199690624,29.82891976554344,5.687386274683562,0.0,16.769946509576208,4.736862953800049,0.0,3.312767489711934,1.9026965247888763,0.0,0,2,1,0,0,5.17,2.0467
*CNCCCOCO*,2.6476048489438337,2.5731321849709863,0.7255618585214199,0.7255618585214199,0.0,0.0,9.843390348640757,1.0,-0.12,0.0894911344167296,1,48.573253234775606,5.316788604006331,6.4208216229260096,0.0,0.0,0.0,26.99225265920251,9.843390348640757,0.0,8.299162808641976,2.4928776927437646,1.2943672839506173,0,0,0,0,0,3.54,1.6616
*CNCNC(=O)NC(=O)N*,3.39613652381051,2.468908462243684,0.6010075515613058,0.6010075515613058,0.0,0.0,0.0,0.5,-1.3,0.1926384952129001,4,57.0516998535773,21.68403328918118,0.0,0.0,9.589074368143644,0.0,25.778592196252475,0.0,0.0,7.619388936130008,0.4294633408919122,1.0264867567397329,0,0,0,1,0,3.92,1.6781
*CNC(=O)NCOCO*,3.040425665876032,2.277256330202918,0.5786784521920456,0.5786784521920456,12.761931259837556,0.0,9.843390348640757,0.75,-0.81,0.0354380039052657,2,51.874050289339806,10.633577208012662,0.0,0.0,4.794537184071822,0.0,26.60254554861457,9.843390348640757,0.0,10.064215718694886,0.5477662037037037,0.8695987654320988,0,0,0,0,0,4.22,1.6883
*CNC(=O)ONC(=O)NO*,3.402570682630092,2.124174116752932,0.473461712529338,0.473461712529338,0.0,0.0,0.0,0.3333333333333333,-1.5,0.1233428602922651,3,55.08292434285997,16.276981800248734,0.0,0.0,9.589074368143644,0.0,19.17202656595368,10.044841608513924,0.0,6.909724977954145,0.0,0.6853716301335349,0,0,0,0,0,4.65,1.7609
*COCOCCCO*,2.6476048489438337,2.4433756729740645,0.5996793685588859,0.5996793685588859,0.0,0.0,14.580253302440804,1.0,-0.12,0.1433105788611741,0,48.11757870177001,0.0,6.4208216229260096,0.0,0.0,0.0,27.1165037764032,14.580253302440804,0.0,5.0898919753086425,2.152599914965986,0.9749228395061728,0,0,0,0,0,3.51,1.6589
*CNCCNC(=O)OC*,3.040425665876032,2.507583596838497,0.7022086113416255,0.7022086113416255,6.093240070938415,0.0,4.736862953800049,0.8,-0.77,0.2018522455278407,2,53.50519975260282,10.633577208012662,0.0,0.0,4.794537184071822,0.0,33.34022240671828,4.736862953800049,0.0,5.86467899659864,1.5554355631141346,1.869478143109096,0,0,0,0,0,3.67,1.6706
*C(=O)c1ccc(NC(=S)Oc2ccc(Nc3ccc(*)s3)s2)s1,1.569600373548371,6.023292259888193,2.4245109070248114,5.097944183400143,5.1745624433251,0.0,16.954736396846744,0.0,-1.739999999999999,0.2611400656999849,2,144.57579722947884,0.0,0.0,41.27534960447096,15.0032459300636,5.0632075352882095,11.460722966454655,0.0,0.0,11.970137772315285,0.0,0.0,0,1,0,0,0,5.35,2.0222
*NOC(=O)NCC(=O)NC(*)=O,3.5757351909093624,2.477727507346205,0.6764311694816803,0.6764311694816803,12.954851712028695,0.0,0.0,0.25,-1.63,0.2073567281851012,3,60.707024327560426,16.530552679289716,0.0,0.0,9.589074368143644,0.0,24.955271512318618,9.632125767808455,0.0,4.267002314814815,-0.2376851851851853,0.0,0,0,0,1,0,5.02,1.7831
*NCCCNC(=O)NC(*)=O,3.256951580195633,2.86535507165041,0.803672594506261,0.803672594506261,12.441209818454194,0.0,0.0,0.6,-1.1,0.083842723817922,3,57.90786330652384,16.367244685174846,6.4208216229260096,0.0,9.589074368143644,0.0,25.530722630279342,0.0,0.0,4.842743055555555,1.6114828987150414,0.0,0,0,0,1,0,4.19,1.7499
*Nc1ccc(NC(=O)NC(=O)NC(*)=O)s1,2.437579476379825,3.681304328682617,1.234350967798279,2.0484049730176004,6.410095306116121,6.06636706846161,0.0,0.0,-2.09,0.0668095558675464,4,88.0116531404226,10.633577208012662,0.0,12.13273413692322,24.3857755055912,0.0,18.472324330792265,0.0,0.0,8.196705404383977,0.0,0.0,0,0,0,2,0,5.34,1.9797
*NCNC(=O)OC(=O)NC(*)=O,3.654086216996418,2.4777275073462053,0.5712144298189726,0.5712144298189726,6.410095306116121,0.0,0.0,0.25,-1.63,0.0138932718148989,3,60.75298582808245,16.367244685174846,0.0,0.0,14.383611552215466,0.0,25.265266636892093,4.736862953800049,0.0,4.170500047241118,0.2995384542705972,0.0,0,0,0,1,0,4.67,1.7355
*OCCCCONC(*)=O,2.8497612822334424,2.735598559653489,0.7545726575261484,0.7545726575261484,6.410095306116121,0.0,9.94411597857734,0.8,-0.6100000000000001,0.0926619058117075,1,52.684252241764334,5.480096598121202,12.84164324585202,0.0,4.794537184071822,0.0,19.62385923514196,9.94411597857734,0.0,5.088930539808516,1.4786125283446714,0.0,0,0,0,0,1,3.69,1.6747
*Oc1ccc(C(=O)c2ccc(C(=O)NOC(*)=O)s2)cc1,2.1062698781393028,5.36504396942433,2.3554804494716426,3.4382631939735977,12.255465811081404,30.33183534230805,5.106527394840706,0.0,-2.6699999999999995,0.1624412110523216,1,116.77271567043483,5.480096598121202,0.0,51.71594828986925,4.794537184071822,5.749511833283905,18.16264554043291,4.8375885837366335,0.0,5.288462012249856,-0.3704175648642291,0.0,0,0,1,0,0,4.55,1.8941
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)s2)s1,2.3875715569531573,4.143792731992099,1.8828090631725387,3.871765050881493,14.631441581103898,6.06636706846161,0.0,0.2,-0.8800000000000003,0.0348516628873769,0,96.8601784849388,0.0,12.347973912953767,38.89690985495034,17.56166019069928,0.0,0.0,12.347973912953767,0.0,1.0283419548374908,0.0,0.0,0,0,0,0,0,4.41,1.899
*C(=S)C(F)(F)c1ccc(C(*)(F)F)s1,3.0977593843126936,3.028984984237208,1.2298997377454777,2.6089258654670404,15.121777282918838,0.0,0.0,0.2857142857142857,-0.4900000000000002,0.2421990740740736,0,80.71880484447652,0.0,12.347973912953767,21.88702852432582,17.56166019069928,0.0,5.36748289551624,12.347973912953767,0.0,-0.2478146258503397,0.0,0.0,0,1,0,0,0,3.9,1.8028
*OC(F)(F)c1ccc(C(*)(F)F)s1,2.999849656155644,2.778984984237208,1.079109438265308,2.1830414041261816,4.877147193701299,0.0,0.0,0.3333333333333333,-0.6200000000000001,0.2599768518518515,0,68.42603624234121,0.0,12.534034254540677,21.88702852432582,17.56166019069928,0.0,0.0,17.640561649381382,0.0,4.152300642479214,0.0,0.0,0,0,0,0,0,3.93,1.7563
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)s1,2.362366887026376,4.646228044051195,2.246765563945233,3.1130608465106806,16.00405017709529,6.06636706846161,0.0,0.1666666666666666,-1.36,0.0042743764172332,0,99.02873533991864,0.0,12.347973912953767,52.40225258786495,17.56166019069928,0.0,0.0,12.347973912953767,0.0,1.043691368522718,0.0,0.0,0,0,1,0,0,4.0,1.8167
*c1ccc(C(F)(F)c2ccc(C(*)(F)F)cc2)cc1,2.365510321938987,5.148663356110292,2.546462497555625,2.546462497555625,16.690354475090988,12.13273413692322,0.0,0.1428571428571428,-1.84,0.0087160905072163,0,101.19729219489857,0.0,12.347973912953767,65.22129102278387,17.56166019069928,0.0,0.0,12.347973912953767,0.0,0.0,0.0,0.0,0,0,2,0,0,3.82,1.8364
*C(=S)C(F)(F)c1ccc(C(*)(F)F)cc1,3.093153964892794,3.5314202962963046,1.5938562385181714,1.8502216610962288,16.49438587891023,0.0,0.0,0.2222222222222222,-0.9700000000000002,0.1656368102796672,0,82.88736169945642,0.0,12.347973912953767,35.392371257240434,17.56166019069928,0.0,5.36748289551624,12.347973912953767,0.0,-0.217237339380196,0.0,0.0,0,1,1,0,0,3.7,1.8005
*OC(F)(F)c1ccc(C(*)(F)F)cc1,3.007046884339858,3.2814202962963046,1.439187090129494,1.439187090129494,11.126902983393991,0.0,0.0,0.25,-1.1,0.175746409674981,0,70.59459309732111,0.0,12.534034254540677,35.392371257240434,17.56166019069928,0.0,0.0,17.640561649381382,0.0,4.193985496976568,0.0,0.0,0,0,1,0,0,3.68,1.7269
*C(=S)c1ccc(C(F)(F)C(*)(F)F)s1,3.113230106486668,3.028984984237208,1.2533968992324025,2.6729387179449065,0.0,0.0,12.217873443046695,0.2857142857142857,-0.4900000000000002,0.2347978080120936,0,80.71880484447655,0.0,12.347973912953767,21.88702852432582,17.56166019069928,0.0,11.792927640375432,5.922529168094576,0.0,0.6884353741496599,0.0,0.0,0,1,0,0,0,4.44,1.985
*Oc1ccc(C(F)(F)C(*)(F)F)s1,3.0356750837863054,2.778984984237208,1.128148346236184,2.077776962134965,0.0,0.0,5.106527394840706,0.3333333333333333,-0.7800000000000002,0.3230787037037042,0,68.42603624234123,0.0,12.347973912953767,17.00988133062452,17.56166019069928,5.0632075352882095,6.425444744859191,5.922529168094576,0.0,5.236444160997733,0.0,0.0,0,0,0,0,0,3.9,1.7924
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)s1,2.337247322594433,4.6462280440511945,2.2409532916273864,3.086585412010292,0.0,11.336785877934735,0.0,0.1666666666666666,-1.36,0.1307188484515323,0,99.02873533991864,0.0,12.347973912953767,41.96165390246666,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,1.3613869598765436,0.0,0.0,0,0,1,0,0,3.57,1.7814
*c1ccc(-c2ccc(C(F)(F)C(*)(F)F)cc2)cc1,2.334538145790933,5.148663356110291,2.536370744229017,2.536370744229017,0.0,0.0,0.0,0.1428571428571428,-1.84,0.1431383294568717,0,101.19729219489857,0.0,12.347973912953767,54.09438803938988,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.0,0.0,0.0,0,0,2,0,0,3.97,1.9016
*C(=S)c1ccc(C(F)(F)C(*)(F)F)cc1,3.114951712976516,3.5314202962963046,1.6026550283003578,1.8383572886958737,0.0,0.0,12.217873443046695,0.2222222222222222,-0.9700000000000002,0.1611533525447215,0,82.88736169945643,0.0,12.347973912953767,35.392371257240434,17.56166019069928,0.0,11.792927640375432,5.922529168094576,0.0,0.7916666666666666,0.0,0.0,0,1,1,0,0,4.33,1.9682
*Oc1ccc(C(F)(F)C(*)(F)F)cc1,3.057356065608256,3.2814202962963046,1.4542199949238876,1.4542199949238876,0.0,0.0,5.106527394840706,0.25,-1.2600000000000002,0.3231903895817585,0,70.59459309732111,0.0,12.347973912953767,29.82891976554344,17.56166019069928,5.749511833283905,6.425444744859191,5.922529168094576,0.0,5.000682397959183,0.0,0.0,0,0,1,0,0,3.63,1.7437
*c1ccc(CC(F)(F)C(*)(F)F)s1,2.780637757434068,3.031967620191824,1.200024729548062,1.9965676515143,0.0,12.13273413692322,0.0,0.4285714285714285,-0.5800000000000003,0.0110478080120937,0,70.05718570560424,0.0,18.76879553587978,17.00988133062452,17.56166019069928,0.0,12.347973912953767,6.4208216229260096,0.0,1.1132038926681784,0.0,0.0,0,0,0,0,0,3.59,1.7679
*c1ccc(CC(F)(F)C(*)(F)F)cc1,2.820297712391952,3.5344029322509205,1.4898999841717508,1.4898999841717508,0.0,12.13273413692322,0.0,0.3333333333333333,-1.0600000000000005,0.0449577585663896,0,72.22574256058412,0.0,18.76879553587978,29.82891976554344,17.56166019069928,0.0,12.347973912953767,6.4208216229260096,0.0,0.0,0.0,0.0,0,0,1,0,0,3.38,1.7264
*C(=O)CC(F)(F)C(*)(F)F,4.340652398986658,1.9171598724369336,0.5706755160665888,0.5706755160665888,0.0,0.0,0.0,0.75,-0.6100000000000001,0.6576620370370365,0,47.41115343378044,0.0,18.76879553587978,0.0,17.56166019069928,0.0,18.63413443608332,4.794537184071822,0.0,0.0,0.0,0.0,0,0,0,0,0,3.37,1.6044
*C(=S)CC(F)(F)C(*)(F)F,4.340652398986658,1.9171598724369336,0.5706755160665888,0.7150130833639952,5.36748289551624,0.0,0.0,0.75,-0.19,0.1756712962962965,0,53.915812065142,0.0,18.76879553587978,0.0,17.56166019069928,0.0,17.71545680847001,0.0,0.0,0.1756712962962965,0.0,0.0,0,1,0,0,0,3.81,1.767
*NCC(F)(F)C(*)(F)F,4.101783752547981,1.713035727205002,0.4985067324178855,0.4985067324178855,0.0,0.0,0.0,1.0,-0.32,0.4050694444444445,1,42.18805798672781,5.733667477162185,12.347973912953767,0.0,17.56166019069928,0.0,18.89273031886634,0.0,0.0,0.0,-0.8298611111111112,0.0,0,0,0,0,0,4.32,1.5942
*OCC(F)(F)C(*)(F)F,4.101783752547981,1.6481574712065412,0.4577654925800544,0.4577654925800544,0.0,0.0,0.0,1.0,-0.32,0.6550694444444445,0,41.623043463006674,0.0,12.347973912953767,0.0,17.56166019069928,0.0,18.954855877466684,5.106527394840706,0.0,4.193125,-1.0798611111111112,0.0,0,0,0,0,0,3.5,1.5633
*c1ccc(C(=O)C(F)(F)C(*)(F)F)s1,3.047268178388045,3.028984984237208,1.2179457390333792,2.0132710049700684,4.877147193701299,6.06636706846161,0.0,0.2857142857142857,-0.9100000000000004,0.1843811413454268,0,74.21414621311499,0.0,12.347973912953767,17.00988133062452,17.56166019069928,0.0,18.131218859318707,0.0,0.0,0.8894538926681785,0.0,0.0,0,0,0,0,0,3.93,1.8316
*c1ccc(C(=O)C(F)(F)C(*)(F)F)cc1,3.0749530391200137,3.5314202962963046,1.502944300939034,1.502944300939034,5.563451491696996,12.13273413692322,0.0,0.2222222222222222,-1.39,0.0821208506550768,0,76.38270306809487,0.0,12.347973912953767,29.82891976554344,17.56166019069928,0.0,18.131218859318707,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,3.85,1.8174
*C(=S)C(=O)C(F)(F)C(*)(F)F,4.866911094741326,1.9141772364823173,0.6152197936254348,0.8006151995747338,0.0,0.0,0.0,0.5,-0.52,0.4585879629629625,0,58.072772572652745,0.0,12.347973912953767,0.0,17.56166019069928,0.0,23.498701754834947,4.794537184071822,0.0,-0.4585879629629625,0.0,0.0,0,1,0,0,0,4.75,1.9833
*OC(=S)C(F)(F)C(*)(F)F,4.590778800906395,1.6641772364823175,0.4937136836875072,0.750079106265565,0.0,0.0,0.0,0.6666666666666666,-0.39,0.8402546296296296,0,52.28466260187899,0.0,12.347973912953767,0.0,17.56166019069928,0.0,17.398601573292304,5.106527394840706,0.0,2.908402777777778,0.0,0.0,0,1,0,0,0,3.68,1.7142
*c1ccc(NC(F)(F)C(*)(F)F)s1,2.780637757434068,2.8248608390052765,0.9891707959788044,1.7011627285821609,5.001081976687867,11.38315567246794,0.0,0.3333333333333333,-0.7800000000000002,0.0510478080120935,1,69.20102225265768,0.0,12.471908695940332,12.13273413692322,22.562742167387142,0.0,12.471908695940332,0.0,0.0,2.8060511148904013,0.0,0.0,0,0,0,0,0,4.5,1.862
*c1ccc(NC(F)(F)C(*)(F)F)cc1,2.820297712391952,3.327296151064373,1.256910459452247,1.256910459452247,5.687386274683562,17.449522740929552,0.0,0.25,-1.2600000000000002,0.0171799807886117,1,71.36957910763758,0.0,12.471908695940332,24.26546827384644,23.24904646538284,0.0,12.471908695940332,0.0,0.0,1.592361111111111,0.0,0.0,0,0,1,0,0,3.92,1.7935
*C(=O)NC(F)(F)C(*)(F)F,4.340652398986658,1.7100530912503862,0.4453704156697393,0.4453704156697393,0.0,0.0,0.0,0.6666666666666666,-0.8100000000000003,0.907662037037037,1,46.554989980833895,5.316788604006331,12.471908695940332,0.0,22.3561973747711,0.0,18.88200400205645,0.0,0.0,1.0104166666666663,0.0,0.0,0,0,0,0,0,3.53,1.642
*C(=S)NC(F)(F)C(*)(F)F,4.340652398986658,1.7100530912503862,0.4453704156697393,0.547432488285705,5.491417678502805,0.0,0.0,0.6666666666666666,-0.39,0.0743287037037034,1,53.05964861219545,5.316788604006331,12.471908695940332,0.0,17.56166019069928,0.0,17.963326374443138,0.0,0.0,1.380787037037037,0.0,0.0,0,1,0,0,0,3.81,1.765
*NOC(F)(F)C(*)(F)F,4.101783752547981,1.4141772364823175,0.3481915291272176,0.3481915291272176,0.0,5.896975471277056,0.0,1.0,-0.36,0.6272916666666666,1,40.83025850025365,5.896975471277056,12.534034254540677,0.0,17.56166019069928,0.0,12.534034254540677,4.8375885837366335,0.0,0.0,0.0,0.0,0,0,0,0,0,3.73,1.6008
*c1ccc(C(F)(F)CC(*)(F)F)s1,2.851596052992172,3.031967620191824,1.1877726625848162,2.096343439831705,4.877147193701299,6.06636706846161,0.0,0.4285714285714285,-0.5800000000000003,0.1111668556311413,0,70.05718570560424,0.0,18.76879553587978,17.00988133062452,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.9640140778533638,0.0,0.0,0,0,0,0,0,3.75,1.7568
*c1ccc(C(F)(F)CC(*)(F)F)cc1,2.9042644126592805,3.5344029322509205,1.4962251378217513,1.4962251378217513,5.563451491696996,12.13273413692322,0.0,0.3333333333333333,-1.0600000000000005,0.0201641235197782,0,72.22574256058412,0.0,18.76879553587978,29.82891976554344,17.56166019069928,0.0,6.425444744859191,5.922529168094576,0.0,0.0,0.0,0.0,0,0,1,0,0,3.47,1.7249
*C(=O)C(F)(F)CC(*)(F)F,4.2487708148297765,1.9171598724369336,0.504970048190492,0.504970048190492,0.0,0.0,0.0,0.75,-0.6100000000000001,1.1662500000000002,0,47.41115343378044,0.0,18.76879553587978,0.0,17.56166019069928,0.0,18.63413443608332,4.794537184071822,0.0,0.0,0.0,0.0,0,0,0,0,0,3.64,1.6107
*C(=S)C(F)(F)CC(*)(F)F,4.2487708148297765,1.9171598724369336,0.504970048190492,0.8036109654499902,0.0,0.0,0.0,0.75,-0.19,0.4053472222222221,0,53.91581206514199,0.0,18.76879553587978,0.0,17.56166019069928,0.0,17.71545680847001,0.0,0.0,-0.4053472222222221,0.0,0.0,0,1,0,0,0,3.78,1.7605
*NC(F)(F)CC(*)(F)F,3.887594744367081,1.713035727205002,0.3556495895607427,0.3556495895607427,0.0,5.733667477162185,0.0,1.0,-0.32,0.7079166666666665,1,42.188057986727806,5.733667477162185,18.89273031886634,0.0,17.56166019069928,0.0,12.471908695940332,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,3.9,1.6205
*OC(F)(F)CC(*)(F)F,3.887594744367081,1.6671598724369334,0.3394300255611275,0.3394300255611275,0.0,0.0,0.0,1.0,-0.32,0.9579166666666664,0,41.623043463006674,0.0,18.954855877466684,0.0,17.56166019069928,0.0,12.534034254540677,5.106527394840706,0.0,3.790347222222222,0.0,0.0,0,0,0,0,0,3.47,1.5813
*C(=O)C(F)(F)C(=O)C(*)(F)F,4.826777907334156,1.9141772364823173,0.5849993340637172,0.5849993340637172,0.0,0.0,0.0,0.5,-0.9400000000000002,1.416666666666667,0,51.56811394129119,0.0,12.347973912953767,0.0,17.56166019069928,0.0,24.417379382448264,9.589074368143644,0.0,0.0,0.0,0.0,0,0,0,0,0,3.77,1.6328
*OC(F)(F)C(=O)C(*)(F)F,4.4975656797147,1.6641772364823175,0.435983289441355,0.435983289441355,0.0,0.0,0.0,0.6666666666666666,-0.6500000000000001,1.2083333333333337,0,45.78000397051742,0.0,12.534034254540677,0.0,17.56166019069928,0.0,18.317279200905617,9.901064578912528,0.0,3.5530787037037035,0.0,0.0,0,0,0,0,0,3.55,1.5807
*OC(F)(F)C(=S)C(*)(F)F,4.4975656797147,1.6641772364823175,0.435983289441355,0.827923322698872,0.0,0.0,0.0,0.6666666666666666,-0.23,1.0750000000000002,0,52.284662601878985,0.0,12.534034254540677,0.0,17.56166019069928,0.0,17.3986015732923,5.106527394840706,0.0,3.761412037037037,0.0,0.0,0,1,0,0,0,3.6,1.6753
*c1ccc(C(F)(F)NC(*)(F)F)s1,2.851596052992172,2.8248608390052765,1.0325742732207035,1.898869555786152,4.877147193701299,6.06636706846161,0.0,0.3333333333333333,-0.6200000000000003,0.138944633408919,1,69.2010222526577,5.316788604006331,12.595843478926898,17.00988133062452,17.56166019069928,0.0,6.549379527845757,6.046463951081142,0.0,2.031745559334845,-3.325430366591081,0.0,0,0,0,0,0,4.48,1.7771
*c1ccc(C(F)(F)NC(*)(F)F)cc1,2.9042644126592805,3.327296151064373,1.332271206831097,1.332271206831097,0.0,12.13273413692322,0.0,0.25,-1.1000000000000003,0.0405722867850844,1,71.36957910763758,5.316788604006331,12.595843478926898,29.82891976554344,17.56166019069928,0.0,6.549379527845757,6.046463951081142,0.0,1.096075207860922,-3.3510554846938776,0.0,0,0,1,0,0,3.77,1.7422
*C(=O)C(F)(F)NC(*)(F)F,4.2487708148297765,1.7100530912503862,0.3796649477936425,0.3796649477936425,0.0,0.0,0.0,0.6666666666666666,-0.6500000000000001,0.7523148148148144,1,46.55498998083389,5.316788604006331,12.595843478926898,0.0,17.56166019069928,0.0,18.88200400205645,4.794537184071822,0.0,0.7523148148148144,-3.4647916666666667,0.0,0,0,0,0,0,4.75,1.6253
*C(=S)C(F)(F)NC(*)(F)F,4.2487708148297765,1.7100530912503862,0.3796649477936425,0.6360303703717,0.0,0.0,0.0,0.6666666666666666,-0.23,0.5164583333333332,1,53.05964861219545,5.316788604006331,12.595843478926898,0.0,17.56166019069928,0.0,17.963326374443138,0.0,0.0,0.4441898148148147,-3.331458333333334,0.0,0,1,0,0,0,4.49,1.7879
*NC(F)(F)NC(*)(F)F,3.887594744367081,1.5059289460184546,0.2514822365046136,0.2514822365046136,0.0,5.733667477162185,0.0,1.0,-0.36,0.7704166666666665,2,41.33189453378126,11.050456081168516,12.719778261913463,0.0,17.56166019069928,0.0,12.719778261913463,0.0,0.0,0.940972222222222,-3.286875,0.0,0,0,0,0,0,4.43,1.6331
*OC(F)(F)NC(*)(F)F,3.887594744367081,1.460053091250386,0.2400132728125965,0.2400132728125965,0.0,0.0,0.0,1.0,-0.36,0.8298611111111107,1,40.76688001006013,5.316788604006331,12.78190382051381,0.0,17.56166019069928,0.0,12.78190382051381,5.106527394840706,0.0,4.509097222222222,-3.349375,0.0,0,0,0,0,0,4.04,1.5936
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)cc2)cc1,1.60990444075386,7.030598196065482,3.5414635156103933,5.668123162325501,0.0,11.446429838927523,0.0,0.0,-2.159999999999999,0.3065309687486122,0,138.23820247253124,0.0,0.0,72.79640482153933,0.0,0.0,0.0,0.0,0.0,1.6177784778532645,0.0,0.0,0,0,2,0,0,7.13,2.646
