smiles,BalabanJ,Chi0,Chi1n,Chi1v,Chi4n,EState_VSA1,EState_VSA2,EState_VSA9,FpDensityMorgan1,FpDensityMorgan3,FractionCSP3,HallKierAlpha,HeavyAtomCount,Kappa3,MinAbsEStateIndex,MolLogP,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumHAcceptors,NumHDonors,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,PEOE_VSA1,PEOE_VSA2,PEOE_VSA8,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA7,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState6,VSA_EState8,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_COO,fr_COO2,fr_C_O_noCOO,fr_C_S,fr_alkyl_halide,fr_bicyclic,fr_diazo,fr_ester,fr_ether,fr_imide,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_nitro,fr_oxazole,fr_para_hydroxylation,fr_piperzine,fr_quatN,fr_thiophene,fr_unbrch_alkane,Eea,Egb,Egc,Ei
*OC1C(CO)OC(*)C(O)C1O,2.686091484209442,10.008071689507773,3.2813139504949045,3.2813139504949045,0.9005320412859213,24.41586555099321,13.213763929025836,14.94991774348146,1.5454545454545454,2.8181818181818183,1.0,-0.2,11,1.0525951557093427,0.14953703703703702,-2.1758,3,5,1,1,0,5,3,2,1,1,0.0,0.0,0.0,25.162972533162872,0.0,0.0,0.0,31.022747515506126,6.606881964512918,0.0,0.0,0.0,0.0,52.94921166454116,9.843390348640755,0.0,0.0,0.0,4.869675925925927,0.0,0.0,33.31856481481482,0.0,-0.35921296296296323,0,3,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.8344,7.4757,5.8509,6.8689
*Cc1ccc(CO*)cc1,2.6645370666546078,8.104448006685086,2.817149120827279,2.817149120827279,0.6354885061014401,0.0,0.0,5.106527394840706,1.3333333333333333,2.5555555555555554,0.25,-0.8200000000000001,9,0.9581455833819061,0.12080428004535138,1.7167999999999999,0,1,0,0,1,1,0,3,0,0,0.0,0.0,0.0,5.106527394840706,0.0,0.0,0.0,13.530619164203543,0.0,35.392371257240434,0.0,0.0,0.0,0.0,18.637146559044247,0.0,11.126902983393991,0.0,0.6489451058201058,0.0,0.0,5.267008456160242,8.861759259259259,2.2138669217687075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6106,4.8019,4.9575,6.5689
*CCOCCOC(=O)O*,2.9549874302986416,8.52709773749546,2.478397839480233,2.478397839480233,0.28598763771484464,6.155365629538759,0.0,4.736862953800049,1.5555555555555556,3.111111111111111,0.8,-0.77,9,2.9197253771800713,0.3243981481481484,0.5881000000000001,0,4,0,0,0,4,0,5,0,0,0.0,0.0,0.0,19.374790486512623,6.155365629538759,0.0,0.0,6.923737199690624,19.820645893538753,0.0,0.0,0.0,4.794537184071822,25.97601152307751,14.580253302440804,0.0,0.0,6.923737199690624,9.896030092592591,0.0,10.41933980536659,4.5023749685059204,0.0,2.8841315507684557,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0.4954,6.6617,6.7562,7.5966
*CCC(O*)(C(F)(F)F)C(F)(F)F,5.208377949667092,11.621320343559642,2.691570954852886,2.691570954852886,0.44418764047120596,24.374469468796647,6.923737199690624,0.0,1.0833333333333333,1.5833333333333333,1.0,-0.46,12,1.1553538058715571,0.019027777777777866,2.6884000000000006,0,1,0,0,0,1,0,3,0,0,0.0,0.0,0.0,31.449017680889625,0.0,0.0,0.0,31.298206668487268,0.0,0.0,0.0,0.0,26.34249028604892,17.953647845870638,5.106527394840706,0.0,6.4208216229260096,6.923737199690624,71.78979166666669,0.0,0.0,3.947222222222222,0.0,0.019027777777777866,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4911,8.3878,7.6175,8.3643
*c1ccc(*)s1,3.0420027674072885,5.276020881938894,1.3189318929868223,2.135428473914548,0.170103454359943,0.0,0.0,0.0,1.6,2.4,0.0,-0.30000000000000004,5,0.14127361606553052,0.5254629629629629,0.09730000000000005,0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,22.09691141886657,0.0,0.0,0.0,0.0,12.13273413692322,0.0,10.76012554093183,0.0,0.0,0.0,0.0,0.0,0.0,1.0509259259259258,2.0648148148148144,0.0,3.4259259259259265,4.625,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.9681,-99.0,1.6203,4.5257
*Oc1ccc(-c2ccc(C(*)=O)cc2)cc1,2.2938665692343942,12.25071237662706,4.550982700555701,4.550982700555701,1.3781053446296783,0.0,0.0,5.106527394840706,1.0,2.0,0.0,-2.09,15,1.5015486141216825,0.045982368000766494,2.8862000000000014,0,2,0,0,2,2,0,3,0,0,0.0,0.0,0.0,9.901064578912528,6.286160523129555,0.0,0.0,0.0,0.0,54.09438803938988,16.876414816677897,5.106527394840706,0.0,6.286160523129555,0.0,0.0,10.357988675768818,0.0,-0.27378291781971464,0.0,11.278216688113874,5.369228031101227,15.986698318216176,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.4015,3.0847,3.8635,6.2671
*Nc1ccc(*)cc1,2.881555877646136,6.69023444431199,2.0713672050459184,2.0713672050459184,0.38689453417431985,0.0,0.0,0.0,1.4285714285714286,2.7142857142857144,0.0,-0.9800000000000001,7,0.37701134054235647,0.32740740740740737,0.7373999999999998,1,1,0,0,1,1,1,1,0,0,0.0,0.0,0.0,0.0,11.753753343145172,0.0,0.0,0.0,5.733667477162185,24.26546827384644,0.0,11.800034545623795,5.687386274683562,0.0,0.0,0.0,0.0,0.0,0.7451851851851852,0.0,0.0,0.0,10.437870370370371,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9827,2.3603,4.0074,4.9916
*c1cccc(*)n1,3.077660437970554,5.983127663125442,1.6912305313562506,1.6912305313562506,0.24598221788984542,0.0,0.0,0.0,1.5,2.5,0.0,-0.8500000000000001,6,0.17391830153184634,0.35583333333333333,-0.5692000000000002,0,1,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,12.393687143226153,4.9839785209472085,0.0,0.0,0.0,18.19910120538483,0.0,12.393687143226153,0.0,4.9839785209472085,0.0,0.0,0.0,0.0,0.7116666666666667,0.0,4.395833333333334,0.0,6.424907407407407,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2143,2.9424,3.8339,6.0452
*CC(CC(CC(CC(*)c1ccccc1)c1ccccc1)c1ccccc1)c1ccccc1,1.6247455096935708,23.58936490199414,11.655172981718133,11.655172981718133,4.602827312627496,0.0,0.0,0.0,0.4375,1.21875,0.25,-3.1199999999999983,32,5.193046431947071,0.21266724050093466,8.766300000000003,0,0,0,0,4,0,0,11,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.36074182987885,0.0,143.58114733602022,0.0,0.0,0.0,0.0,0.0,0.0,65.6908105969762,6.923737199690624,0.5664924958268073,0.0,0.0,0.0,45.33856708524468,1.4327511162612172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5606,4.8255,-99.0,3.5577
*c1ccc(-c2ccc(*)s2)s1,2.4326228277315267,8.55204176387779,2.8878637859736447,4.520856947829097,0.7473244655265586,0.0,0.0,0.0,0.9,1.7,0.0,-0.6000000000000001,10,0.661856930736309,0.41385676492819345,1.8258,0,0,0,0,0,2,0,1,0,0,0.0,0.0,0.0,0.0,33.433697296801306,0.0,0.0,0.0,0.0,24.26546827384644,9.754294387402599,10.76012554093183,0.0,0.0,0.0,0.0,0.0,0.0,0.8277135298563869,4.006944444444444,2.9931481481481486,3.311284958427816,9.194242252456538,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.9681,0.9894,-99.0,4.5257
*c1ccc2oc(-c3ccc4nc(*)oc4c3)nc2c1,1.903109728238475,13.689869965382487,5.436991515352814,5.436991515352814,1.8833259337683779,0.0,0.0,8.834301874106695,0.8888888888888888,2.888888888888889,0.0,-2.6199999999999997,18,1.0897284953898994,0.010449248506156916,1.9851999999999996,0,4,0,0,2,4,0,1,0,0,0.0,0.0,0.0,8.834301874106695,34.65944828576914,9.967957041894417,0.0,0.0,0.0,36.39820241076966,11.454175413722904,12.460006567252133,0.0,9.967957041894417,0.0,0.0,0.0,0.0,11.681526760510344,0.0,8.98827338266191,0.0,13.632199505707804,0.0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3.155,2.5367,-99.0,5.6338
*Cc1ccc(C*)cc1,2.7972512629697874,7.397341225498538,2.528473986232466,2.528473986232466,0.5392634612365024,0.0,0.0,0.0,1.0,1.625,0.25,-0.78,8,0.5319030671448612,0.5672033257747544,1.7852000000000001,0,0,0,0,1,0,0,2,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,35.392371257240434,0.0,0.0,0.0,0.0,13.847474399381248,0.0,11.126902983393991,0.0,1.1344066515495088,0.0,0.0,0.0,9.238703703703704,2.8265192743764174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8499,2.5648,-99.0,6.2134
*CCCOC(=O)CCCCCCCCOC(=O)CCCOC(=O)CCCCCCCCOC(*)=O,3.355753816996534,26.694177387608732,12.848353872014524,12.848353872014524,3.261873696299648,0.0,37.40784031601094,18.947451815200196,0.4411764705882353,1.2647058823529411,0.8461538461538461,-2.12,34,21.711416946260776,0.014083517050543781,5.901200000000006,0,8,0,0,0,8,0,25,0,0,4.736862953800049,4.794537184071822,6.4208216229260096,38.12560055148748,24.380136728572012,0.0,0.0,116.07770478943283,26.427527858051672,0.0,0.0,0.0,4.794537184071822,50.80766458662368,33.33106336741566,0.0,109.15396758974221,6.923737199690624,20.698363165622318,0.0,45.7859743702659,0.0,0.0,3.1212828905609227,0,0,0,0,0,4,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,10,0.7602,6.5329,-99.0,7.4162
*CC(CC(CC(*)c1ccccn1)c1ccccn1)c1ccccn1,1.815127381006223,18.192023676495612,8.218709322379613,8.218709322379613,2.796543146182726,0.0,0.0,4.9839785209472085,0.7083333333333334,1.75,0.2857142857142857,-2.55,24,3.506975929636196,0.16984945830183928,4.7774000000000045,0,3,0,0,0,3,0,8,0,0,0.0,0.0,0.0,0.0,0.0,14.951935562841626,0.0,38.022014160791436,0.0,90.26961831553912,0.0,0.0,0.0,14.951935562841626,0.0,0.0,48.18006094564619,6.923737199690624,0.5058502386262126,0.0,13.99596730745405,0.0,18.99162420562042,1.352069712144117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.1922,4.5101,-99.0,6.2005
*C(=S)c1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,1.9381423389123986,13.405412915006313,4.910919824192399,7.768657857439441,1.501559986422586,0.0,0.0,12.217873443046695,0.8823529411764706,2.0588235294117645,0.0,-0.8099999999999998,17,1.811957672120922,0.15939992109995715,4.604500000000002,0,0,0,0,0,4,0,3,0,0,0.0,0.0,0.0,0.0,56.97577674283306,0.0,0.0,0.0,0.0,41.27534960447096,19.508588774805197,5.380062770465915,0.0,5.36748289551624,0.0,0.0,4.877147193701299,0.0,0.49951144744705345,11.075469791451933,6.899713220164609,2.8513463304539246,13.507292543815812,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3.9365,0.75,-99.0,5.4248
*Oc1ccc(-c2ccc(-c3ccc(*)s3)s2)s1,1.933629767577347,12.535169427003234,4.660919824192399,7.110409566975577,1.4289712802687227,0.0,0.0,5.106527394840706,0.8125,2.0625,0.0,-1.0999999999999999,16,1.4174075309781895,0.002637115937079715,4.222800000000001,0,1,0,0,0,4,0,3,0,0,0.0,0.0,0.0,5.106527394840706,39.39042040427013,0.0,0.0,0.0,0.0,36.39820241076966,24.571796310093404,10.48659016530662,0.0,0.0,0.0,0.0,0.0,0.0,0.34084141377702004,5.625147497270513,5.515271505207022,8.197712670276253,13.321026913469193,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.4093,1.8638,-99.0,4.7769
*C(=S)Oc1ccc(-c2ccc(*)s2)s1,2.2334160860502,10.836498814253964,3.50023622166944,5.541477673988755,0.9221553818056655,0.0,0.0,16.954736396846744,1.3076923076923077,2.769230769230769,0.0,-0.71,13,1.5234482673975165,0.03513555576551619,2.8642000000000003,0,1,0,0,0,4,0,2,0,0,0.0,0.0,0.0,4.736862953800049,45.825051206485234,0.0,0.0,0.0,0.0,24.26546827384644,14.817501922690807,10.116925724265965,0.0,5.553543237103148,0.0,0.0,0.0,0.0,5.879529819643906,8.633686565675653,2.67265022675737,2.535470311581423,8.622095038632736,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,3.2944,1.9834,-99.0,5.7571
*Oc1ccc(C(=S)c2ccc(*)s2)s1,2.276791863299917,10.836498814253964,3.5461120764375083,5.5873535287568235,0.9268740757244934,0.0,0.0,17.324400837887403,1.3076923076923077,2.6923076923076925,0.0,-0.71,13,1.3083330086132938,0.016091768497522363,2.5936000000000003,0,1,0,0,0,4,0,3,0,0,0.0,0.0,0.0,5.106527394840706,45.13607528813371,0.0,0.0,0.0,0.0,34.01976266124904,5.0632075352882095,10.48659016530662,0.0,4.864567318751625,0.0,0.0,9.754294387402599,0.0,0.2957911050222559,9.005204317838245,3.396336923658353,7.99100626207273,8.478328058075082,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.4574,2.3041,-99.0,6.0778
*C(=S)OC(=S)c1ccc(*)s1,2.716322890255734,9.137828201504695,2.3854284739145486,4.018421635770001,0.43908074663879354,0.0,0.0,29.17260983989344,1.7,3.0,0.0,-0.32000000000000006,10,1.2317485292341666,0.0006802721088434716,1.4489999999999998,0,1,0,0,0,4,0,1,0,0,0.0,0.0,0.0,4.736862953800049,51.75676643193572,0.0,0.0,0.0,0.0,17.00988133062452,0.0,5.380062770465915,0.0,10.604170897441684,4.736862953800049,0.0,4.877147193701299,0.0,5.561130952380953,11.729644746787603,1.0670370370370372,2.066029856387,4.175144557823129,0.0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,4.0075,1.7517,-99.0,6.3892
*Oc1ccc(Oc2ccc(*)s2)s1,2.102852645102257,9.966255326250886,3.2502362216694394,4.883229383524892,0.7402997175716448,0.0,0.0,9.843390348640755,1.0833333333333333,2.5,0.0,-1.0,12,1.0888468809073724,0.01259592571596535,2.6196,0,2,0,0,0,4,0,3,0,0,0.0,0.0,0.0,9.843390348640755,28.05363452633539,0.0,0.0,0.0,0.0,24.26546827384644,15.189622605864628,15.223453119106669,0.0,0.0,0.0,0.0,0.0,0.0,6.006509170026035,3.351893660241874,0.0,9.79150985239775,8.183420650667674,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1.3443,4.047,-99.0,5.0541
*OC(=S)Oc1ccc(*)s1,2.5725016835725403,8.267584713501616,2.1354284739145486,3.360173345306138,0.36516764395794543,0.0,0.0,22.061263791687452,1.8888888888888888,3.3333333333333335,0.0,-0.6100000000000001,9,1.0368128733904762,0.13359693877551004,1.0673,0,2,0,0,0,4,0,1,0,0,0.0,0.0,0.0,9.843390348640755,34.17141009337279,0.0,0.0,0.0,0.0,12.13273413692322,5.0632075352882095,10.116925724265965,0.0,5.236688001925443,5.106527394840706,0.0,0.0,0.0,5.38248866213152,6.472245842781557,0.0,7.586570294784581,4.058695200302343,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.5249,3.0437,-99.0,6.1007
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)s3)s2)cc1,1.6419110975860638,15.81119030894213,6.528162884006386,8.977652626789565,2.153017532964316,0.0,0.0,0.0,0.5238095238095238,1.6666666666666667,0.0,-1.6799999999999993,21,2.1790957127923116,0.3131502453585231,5.221300000000002,0,0,0,0,1,3,0,3,0,0,0.0,0.0,0.0,0.0,45.45678747273174,0.0,0.0,0.0,0.0,60.6636706846161,29.94918746020349,11.446429838927525,0.0,0.0,0.0,0.0,0.0,0.0,0.6426557212644042,5.810837279739557,6.996236761424804,1.6233713997408985,24.40871660840352,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2.752,1.1128,-99.0,4.7302
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)s1,1.9221115935676474,13.242276208189782,5.163355136251496,6.796348298106948,1.6291912890652638,0.0,0.0,5.106527394840706,0.8235294117647058,2.2941176470588234,0.0,-1.5799999999999996,17,1.676982648887634,0.011688233170015216,4.1613000000000016,0,1,0,0,1,3,0,3,0,0,0.0,0.0,0.0,5.106527394840706,28.739938824331084,0.0,0.0,0.0,0.0,48.53093654769288,25.2581006080891,11.172894463302317,0.0,0.0,0.0,0.0,0.0,0.0,0.3080820583003123,3.6220694234483912,4.00623782228941,6.579011155974991,19.31616949358562,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1.7103,1.9403,-99.0,5.6406
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)s2)cc1,1.6117237982135977,16.518297090128677,7.030598196065482,8.663591357920934,2.394484285922363,0.0,0.0,0.0,0.5,1.4545454545454546,0.0,-2.1599999999999993,22,2.2105313698951905,0.30737436326895473,5.159800000000003,0,0,0,0,2,2,0,3,0,0,0.0,0.0,0.0,0.0,34.120001594797,0.0,0.0,0.0,0.0,72.79640482153933,31.321796056194884,11.446429838927525,0.0,0.0,0.0,0.0,0.0,0.0,0.6294132263691177,3.8475657449951903,4.112075704560443,1.610993498429396,28.798384084224217,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2.3385,2.0606,-99.0,5.1637
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9045869153723523,14.819626477379408,5.915790448310592,7.140535319702181,1.90187572751756,0.0,0.0,12.217873443046695,0.8421052631578947,1.894736842105263,0.0,-1.7699999999999996,19,2.135461292251575,0.13558778289606477,4.481500000000002,0,0,0,0,2,2,0,3,0,0,0.0,0.0,0.0,0.0,34.98850928495928,0.0,0.0,0.0,0.0,66.2271221763131,20.881197370796592,6.06636706846161,0.0,5.36748289551624,0.0,0.0,5.563451491696996,0.0,0.4461178528921549,7.18169059872589,2.6726708028890576,1.1939486422622039,23.80606719015435,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3503,1.8996,-99.0,5.6674
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)s2)cc1,1.9054977594361535,13.94938298937633,5.665790448310592,6.482287029238318,1.8185423941842265,0.0,0.0,5.106527394840706,0.7777777777777778,1.8888888888888888,0.0,-2.0599999999999996,18,1.7105569751384262,0.02644925414097221,4.099800000000002,0,1,0,0,2,2,0,3,0,0,0.0,0.0,0.0,5.106527394840706,17.403152946396347,0.0,0.0,0.0,0.0,60.6636706846161,26.630709204080496,11.172894463302317,0.0,0.0,0.0,0.0,0.0,0.0,0.286838131799247,1.8536066232048372,2.658606728185102,5.4500866237748795,23.474546280371115,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.8588,2.1724,-99.0,5.1678
*c1ccc(-c2ccc(C(=S)c3ccc(*)s3)s2)cc1,1.9004614026509123,14.11251969619286,5.413355136251495,7.45459658857081,1.650920328420087,0.0,0.0,12.217873443046695,0.8888888888888888,2.3333333333333335,0.0,-1.2899999999999996,18,1.8451906261885087,0.293358063126281,3.592100000000002,0,0,0,0,1,3,0,3,0,0,0.0,0.0,0.0,0.0,51.20244235659532,0.0,0.0,0.0,0.0,58.28523093509548,10.440598685398296,11.446429838927525,0.0,4.864567318751625,0.0,0.0,9.754294387402599,0.0,0.6025379811653259,9.3358914720107,4.817503884269758,1.560337196607038,19.37026328009012,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3.6267,1.0659,-99.0,5.7103
*c1ccc(-c2ccc(Oc3ccc(*)s3)s2)cc1,1.8091044533290097,13.242276208189782,5.117479281483426,6.750472443338879,1.4634867733439192,0.0,0.0,4.736862953800049,0.8235294117647058,2.3529411764705883,0.0,-1.5799999999999996,17,1.8775292866835183,0.2940988038670217,3.618100000000002,0,1,0,0,1,3,0,3,0,0,0.0,0.0,0.0,4.736862953800049,34.120001594797,0.0,0.0,0.0,0.0,48.53093654769288,20.567013755974717,16.183292792727574,0.0,0.0,0.0,0.0,0.0,0.0,6.521749868080586,3.5146080882868396,1.2825491307634167,3.5372410136894272,19.014830157767115,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,2.1082,2.1882,-99.0,4.9968
*C(=S)Oc1ccc(-c2ccc(*)cc2)s1,2.241169311999731,11.543605595440512,4.002671533728536,5.227416405120126,1.1223753906022076,0.0,0.0,16.954736396846744,1.2857142857142858,2.7857142857142856,0.0,-1.1899999999999997,14,1.5616643621517543,0.02174949609473431,2.8027000000000006,0,1,0,0,1,3,0,2,0,0,0.0,0.0,0.0,4.736862953800049,35.17456962654619,0.0,0.0,0.0,0.0,36.39820241076966,15.503806220686503,10.803230022261658,0.0,5.553543237103148,0.0,0.0,0.0,0.0,5.853161656114848,6.695273219378558,1.2557870370370372,0.9281944444444445,14.51219626585202,0.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.8418,2.3094,-99.0,5.9399
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)s1,1.8875486952644673,13.94938298937633,5.665790448310592,6.482287029238318,1.8815828067120606,0.0,0.0,5.106527394840706,0.7777777777777778,2.0,0.0,-2.059999999999999,18,1.7105569751384262,0.020168626149034585,4.099800000000002,0,1,0,0,2,2,0,3,0,0,0.0,0.0,0.0,5.106527394840706,17.403152946396347,0.0,0.0,0.0,0.0,60.6636706846161,26.630709204080492,11.172894463302317,0.0,0.0,0.0,0.0,0.0,0.0,0.2922753652708421,1.7381407791409593,1.2836167800453517,6.559924717963172,23.59547790494677,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.897,2.397,-99.0,5.1012
*c1ccc(-c2ccc(-c3ccc(-c4ccc(*)s4)cc3)cc2)cc1,1.5827738736289823,17.225403871315223,7.5330335081245785,8.349530089052305,2.6578005682579082,0.0,0.0,0.0,0.4782608695652174,1.3478260869565217,0.0,-2.639999999999999,23,2.494779750164365,0.30153996701045127,5.098300000000004,0,0,0,0,3,1,0,3,0,0,0.0,0.0,0.0,0.0,22.783215716862262,0.0,0.0,0.0,0.0,84.92913895846256,32.69440465218628,11.446429838927525,0.0,0.0,0.0,0.0,0.0,0.0,0.6185167962658006,1.9585924241492976,1.399795535753328,1.6064720247164541,33.081995141901224,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.2963,1.8601,-99.0,5.1853
*C(=S)c1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.872001422146861,15.526733258565956,6.418225760369688,6.826474050833551,2.165192009853105,0.0,0.0,12.217873443046695,0.65,1.4,0.0,-2.249999999999999,20,2.1686543253826986,0.1285967667432033,4.4200000000000035,0,0,0,0,3,1,0,3,0,0,0.0,0.0,0.0,0.0,23.651723407024544,0.0,0.0,0.0,0.0,78.35985631323634,22.253805966787983,6.06636706846161,0.0,5.36748289551624,0.0,0.0,5.563451491696996,0.0,0.43294344671661766,5.317916203776039,0.0,1.1868325727903652,28.058288460613355,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0264,1.6353,-99.0,5.6338
*Oc1ccc(-c2ccc(-c3ccc(*)cc3)cc2)cc1,1.8726978379111332,14.656489770562878,6.168225760369688,6.168225760369688,2.0818586765197713,0.0,0.0,5.106527394840706,0.5789473684210527,1.368421052631579,0.0,-2.539999999999999,19,1.9960162069296772,0.033440270293833674,4.038300000000002,0,1,0,0,3,1,0,3,0,0,0.0,0.0,0.0,5.106527394840706,6.06636706846161,0.0,0.0,0.0,0.0,72.79640482153933,28.003317800071887,11.172894463302317,0.0,0.0,0.0,0.0,0.0,0.0,0.27340452003483395,0.0,0.0,5.446722443947788,27.71095702743409,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6576,3.3861,-99.0,5.5837
*OC(=S)c1ccc(-c2ccc(*)cc2)cc1,2.2894013381322402,12.25071237662706,4.550982700555701,4.959230991019564,1.378105344629678,0.0,0.0,17.324400837887403,1.0,2.066666666666667,0.0,-1.6699999999999995,15,1.6393457933445126,0.11718607170446993,2.6846000000000005,0,1,0,0,2,2,0,2,0,0,0.0,0.0,0.0,5.106527394840706,23.33486817184684,0.0,0.0,0.0,0.0,54.09438803938988,11.126902983393991,6.06636706846161,0.0,5.0506276603385345,5.106527394840706,0.0,5.563451491696996,0.0,0.19407668383137366,5.14738678702784,0.0,5.9365771623158,18.69932131777821,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7321,2.8665,-99.0,5.9851
*C(=S)c1ccc(C(=S)c2ccc(*)cc2)s1,2.301131634516727,12.41384908344359,4.298547388496605,5.931540550352056,1.1952962518612913,0.0,0.0,24.43574688609339,1.0666666666666667,2.3333333333333335,0.0,-0.9000000000000001,15,1.7814935817485456,0.13255920886873274,2.913800000000001,0,0,0,0,1,3,0,3,0,0,0.0,0.0,0.0,0.0,52.0709500467576,0.0,0.0,0.0,0.0,51.71594828986925,0.0,6.06636706846161,0.0,10.232050214267865,0.0,0.0,15.317745879099594,0.0,0.42753072472994913,12.56422659239443,3.3829526748971195,1.1840334467120184,14.449347075249854,0.0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4.1807,1.1979,-99.0,6.2119
*Oc1ccc(C(=S)c2ccc(*)cc2)s1,2.2762854936030408,11.543605595440512,4.048547388496605,5.273292259888194,1.1227075457074283,0.0,0.0,17.324400837887403,1.2857142857142858,2.7142857142857144,0.0,-1.1899999999999997,14,1.3451221709031118,0.029477828168304132,2.5321000000000007,0,1,0,0,1,3,0,3,0,0,0.0,0.0,0.0,5.106527394840706,34.48559370819467,0.0,0.0,0.0,0.0,46.838801096167956,5.0632075352882095,11.172894463302317,0.0,4.864567318751625,0.0,0.0,10.440598685398296,0.0,0.2691989218526919,7.141932397959183,2.0780035903250194,6.435358245149912,14.260373624758545,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.2177,2.4038,-99.0,5.8629
